"unitid","institution name","year","C2010_A.First or Second Major","C2010_A.CIP Code -  2010 Classification","CipTitle","C2010_A.Award Level code","C2010_A_RV.Grand total","IDX_C"
"117690","Los Angeles Harbor College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"117690","Los Angeles Harbor College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"117690","Los Angeles Harbor College","2010","First major","'14'","Engineering","Associate's degree","1","-2"
"117690","Los Angeles Harbor College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","49","-2"
"117690","Los Angeles Harbor College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","5","-2"
"117690","Los Angeles Harbor College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"117690","Los Angeles Harbor College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"117690","Los Angeles Harbor College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"117690","Los Angeles Harbor College","2010","First major","'40'","Physical Sciences","Associate's degree","1","-2"
"117706","Los Angeles Pierce College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","21","-2"
"117706","Los Angeles Pierce College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"117706","Los Angeles Pierce College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","9","-2"
"117706","Los Angeles Pierce College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 2 but less than 4 academic years","0","-2"
"117706","Los Angeles Pierce College","2010","First major","'14'","Engineering","Award of less than 1 academic year","9","-2"
"117706","Los Angeles Pierce College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"117706","Los Angeles Pierce College","2010","First major","'14'","Engineering","Associate's degree","1","-2"
"117706","Los Angeles Pierce College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"117706","Los Angeles Pierce College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"117706","Los Angeles Pierce College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"117706","Los Angeles Pierce College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","2","-2"
"117715","Los Angeles Southwest College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","0","-2"
"117715","Los Angeles Southwest College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","1","-2"
"117715","Los Angeles Southwest College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"117715","Los Angeles Southwest College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"117715","Los Angeles Southwest College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"117715","Los Angeles Southwest College","2010","First major","'27'","Mathematics and Statistics","Award of at least 1 but less than 2 academic years","0","-2"
"117715","Los Angeles Southwest College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","0","-2"
"117715","Los Angeles Southwest College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"117715","Los Angeles Southwest College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"117715","Los Angeles Southwest College","2010","First major","'40'","Physical Sciences","Associate's degree","0","-2"
"117724","Los Angeles Trade Technical College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","1","-2"
"117724","Los Angeles Trade Technical College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"117724","Los Angeles Trade Technical College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","2","-2"
"117724","Los Angeles Trade Technical College","2010","First major","'14'","Engineering","Associate's degree","6","-2"
"117724","Los Angeles Trade Technical College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","16","-2"
"117724","Los Angeles Trade Technical College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"117724","Los Angeles Trade Technical College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","10","-2"
"117733","Los Angeles Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","1","-2"
"117733","Los Angeles Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","1","-2"
"117733","Los Angeles Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","1","-2"
"117733","Los Angeles Valley College","2010","First major","'14'","Engineering","Award of less than 1 academic year","0","-2"
"117733","Los Angeles Valley College","2010","First major","'14'","Engineering","Associate's degree","0","-2"
"117733","Los Angeles Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","3","-2"
"117733","Los Angeles Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","12","-2"
"117733","Los Angeles Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","10","-2"
"117733","Los Angeles Valley College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"117733","Los Angeles Valley College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","12","-2"
"117733","Los Angeles Valley College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"117733","Los Angeles Valley College","2010","First major","'40'","Physical Sciences","Associate's degree","9","-2"
"117751","The Master's College and Seminary","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","4","-2"
"117751","The Master's College and Seminary","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","2","-2"
"117788","Los Angeles City College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","29","-2"
"117788","Los Angeles City College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","1","-2"
"117788","Los Angeles City College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","0","-2"
"117788","Los Angeles City College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"117788","Los Angeles City College","2010","First major","'14'","Engineering","Associate's degree","3","-2"
"117788","Los Angeles City College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"117788","Los Angeles City College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"117788","Los Angeles City College","2010","First major","'27'","Mathematics and Statistics","Award of at least 1 but less than 2 academic years","0","-2"
"117788","Los Angeles City College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","4","-2"
"117788","Los Angeles City College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"117788","Los Angeles City College","2010","First major","'40'","Physical Sciences","Associate's degree","7","-2"
"117867","Los Angeles Mission College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"117867","Los Angeles Mission College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","4","-2"
"117867","Los Angeles Mission College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"117867","Los Angeles Mission College","2010","First major","'14'","Engineering","Associate's degree","0","-2"
"117867","Los Angeles Mission College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","1","-2"
"117867","Los Angeles Mission College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"117867","Los Angeles Mission College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"117867","Los Angeles Mission College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"117867","Los Angeles Mission College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","10","-2"
"117867","Los Angeles Mission College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"117867","Los Angeles Mission College","2010","First major","'40'","Physical Sciences","Associate's degree","0","-2"
"117894","Los Medanos College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","6","-2"
"117894","Los Medanos College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","1","-2"
"117894","Los Medanos College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"117894","Los Medanos College","2010","First major","'14'","Engineering","Associate's degree","0","-2"
"117894","Los Medanos College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","8","-2"
"117894","Los Medanos College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","8","-2"
"117894","Los Medanos College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"117894","Los Medanos College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","0","-2"
"117894","Los Medanos College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"117894","Los Medanos College","2010","First major","'40'","Physical Sciences","Associate's degree","0","-2"
"117928","The Art Institute of California-Argosy University San Francisco","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"117928","The Art Institute of California-Argosy University San Francisco","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","94","-2"
"117946","Loyola Marymount University","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","5","-2"
"117946","Loyola Marymount University","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","4","-2"
"117946","Loyola Marymount University","2010","First major","'14'","Engineering","Bachelor's degree","51","-2"
"117946","Loyola Marymount University","2010","First major","'14'","Engineering","Postbaccalaureate certificate","0","-2"
"117946","Loyola Marymount University","2010","First major","'14'","Engineering","Master's degree","42","-2"
"117946","Loyola Marymount University","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Postbaccalaureate certificate","0","-2"
"117946","Loyola Marymount University","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","14","-2"
"117946","Loyola Marymount University","2010","First major","'27'","Mathematics and Statistics","Master's degree","2","-2"
"117946","Loyola Marymount University","2010","First major","'40'","Physical Sciences","Bachelor's degree","4","-2"
"117946","Loyola Marymount University","2010","Second major","'14'","Engineering","Bachelor's degree","1","-2"
"118198","MTI College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","76","-2"
"118198","MTI College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","20","-2"
"118259","Kaplan College-Sacramento","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","32","-2"
"118277","Kaplan College-San Diego","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","13","-2"
"118286","Kaplan College-Vista","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","30","-2"
"118347","College of Marin","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","0","-2"
"118347","College of Marin","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"118347","College of Marin","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","4","-2"
"118347","College of Marin","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"118347","College of Marin","2010","First major","'14'","Engineering","Associate's degree","0","-2"
"118347","College of Marin","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"118347","College of Marin","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"118347","College of Marin","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"118347","College of Marin","2010","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"118347","College of Marin","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"118347","College of Marin","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"118347","College of Marin","2010","First major","'40'","Physical Sciences","Associate's degree","5","-2"
"118684","Mendocino College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","2","-2"
"118684","Mendocino College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","5","-2"
"118684","Mendocino College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"118684","Mendocino College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","4","-2"
"118684","Mendocino College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"118684","Mendocino College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"118684","Mendocino College","2010","First major","'40'","Physical Sciences","Associate's degree","2","-2"
"118718","Merced College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"118718","Merced College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","2","-2"
"118718","Merced College","2010","First major","'14'","Engineering","Associate's degree","1","-2"
"118718","Merced College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","2","-2"
"118718","Merced College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","12","-2"
"118718","Merced College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","8","-2"
"118718","Merced College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"118718","Merced College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","2","-2"
"118718","Merced College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"118718","Merced College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"118718","Merced College","2010","First major","'40'","Physical Sciences","Associate's degree","5","-2"
"118772","Merritt College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","0","-2"
"118772","Merritt College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"118772","Merritt College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","0","-2"
"118772","Merritt College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","0","-2"
"118772","Merritt College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"118772","Merritt College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"118772","Merritt College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"118772","Merritt College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"118888","Mills College","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"118888","Mills College","2010","First major","'11'","Computer and Information Sciences and Support Services","Postbaccalaureate certificate","0","-2"
"118888","Mills College","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","2","-2"
"118888","Mills College","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","2","-2"
"118888","Mills College","2010","First major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"118888","Mills College","2010","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"118912","MiraCosta College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","15","-2"
"118912","MiraCosta College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","4","-2"
"118912","MiraCosta College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","20","-2"
"118912","MiraCosta College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","9","-2"
"118912","MiraCosta College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","7","-2"
"118912","MiraCosta College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 2 but less than 4 academic years","0","-2"
"118912","MiraCosta College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"118912","MiraCosta College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","2","-2"
"118912","MiraCosta College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"118912","MiraCosta College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"118912","MiraCosta College","2010","First major","'40'","Physical Sciences","Associate's degree","0","-2"
"118930","Mission College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","1","-2"
"118930","Mission College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","2","-2"
"118930","Mission College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","2","-2"
"118930","Mission College","2010","First major","'14'","Engineering","Award of less than 1 academic year","0","-2"
"118930","Mission College","2010","First major","'14'","Engineering","Associate's degree","5","-2"
"118930","Mission College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","0","-2"
"118930","Mission College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","3","-2"
"118930","Mission College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","4","-2"
"118930","Mission College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 2 but less than 4 academic years","0","-2"
"118930","Mission College","2010","First major","'27'","Mathematics and Statistics","Award of at least 1 but less than 2 academic years","0","-2"
"118930","Mission College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","4","-2"
"118930","Mission College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"118930","Mission College","2010","First major","'40'","Physical Sciences","Associate's degree","16","-2"
"118976","Modesto Junior College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","11","-2"
"118976","Modesto Junior College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"118976","Modesto Junior College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","13","-2"
"118976","Modesto Junior College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"118976","Modesto Junior College","2010","First major","'14'","Engineering","Associate's degree","1","-2"
"118976","Modesto Junior College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","3","-2"
"118976","Modesto Junior College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","1","-2"
"118976","Modesto Junior College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","4","-2"
"118976","Modesto Junior College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"118976","Modesto Junior College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"118976","Modesto Junior College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"118976","Modesto Junior College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"118976","Modesto Junior College","2010","First major","'40'","Physical Sciences","Associate's degree","3","-2"
"119067","Monterey Peninsula College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","0","-2"
"119067","Monterey Peninsula College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"119067","Monterey Peninsula College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","3","-2"
"119067","Monterey Peninsula College","2010","First major","'14'","Engineering","Award of less than 1 academic year","0","-2"
"119067","Monterey Peninsula College","2010","First major","'14'","Engineering","Associate's degree","2","-2"
"119067","Monterey Peninsula College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"119067","Monterey Peninsula College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","0","-2"
"119067","Monterey Peninsula College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"119067","Monterey Peninsula College","2010","First major","'40'","Physical Sciences","Associate's degree","0","-2"
"119137","Moorpark College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","2","-2"
"119137","Moorpark College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"119137","Moorpark College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","6","-2"
"119137","Moorpark College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"119137","Moorpark College","2010","First major","'14'","Engineering","Associate's degree","1","-2"
"119137","Moorpark College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","5","-2"
"119137","Moorpark College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"119137","Moorpark College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","4","-2"
"119137","Moorpark College","2010","First major","'27'","Mathematics and Statistics","Award of at least 1 but less than 2 academic years","0","-2"
"119137","Moorpark College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","2","-2"
"119137","Moorpark College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"119137","Moorpark College","2010","First major","'40'","Physical Sciences","Associate's degree","12","-2"
"119164","Mt. San Antonio College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","10","-2"
"119164","Mt. San Antonio College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","2","-2"
"119164","Mt. San Antonio College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","24","-2"
"119164","Mt. San Antonio College","2010","First major","'14'","Engineering","Award of less than 1 academic year","1","-2"
"119164","Mt. San Antonio College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","11","-2"
"119164","Mt. San Antonio College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","13","-2"
"119164","Mt. San Antonio College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","10","-2"
"119164","Mt. San Antonio College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"119164","Mt. San Antonio College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","6","-2"
"119173","Mount St. Mary's College","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","0","-2"
"119173","Mount St. Mary's College","2010","First major","'40'","Physical Sciences","Bachelor's degree","0","-2"
"119216","Mt. San Jacinto Community College District","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","18","-2"
"119216","Mt. San Jacinto Community College District","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","11","-2"
"119216","Mt. San Jacinto Community College District","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","31","-2"
"119216","Mt. San Jacinto Community College District","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","0","-2"
"119216","Mt. San Jacinto Community College District","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","28","-2"
"119216","Mt. San Jacinto Community College District","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","12","-2"
"119216","Mt. San Jacinto Community College District","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"119216","Mt. San Jacinto Community College District","2010","First major","'27'","Mathematics and Statistics","Associate's degree","24","-2"
"119331","Napa Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","2","-2"
"119331","Napa Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","1","-2"
"119331","Napa Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","0","-2"
"119331","Napa Valley College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"119331","Napa Valley College","2010","First major","'14'","Engineering","Associate's degree","0","-2"
"119331","Napa Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"119331","Napa Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","1","-2"
"119544","The National Hispanic University","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","2","-2"
"119544","The National Hispanic University","2010","First major","'27'","Mathematics and Statistics","Associate's degree","1","-2"
"119605","National University","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","77","-2"
"119605","National University","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","72","-2"
"119605","National University","2010","First major","'14'","Engineering","Master's degree","21","-2"
"119605","National University","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Bachelor's degree","11","-2"
"119605","National University","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Master's degree","65","-2"
"119605","National University","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","5","-2"
"119605","National University","2010","First major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"119678","Naval Postgraduate School","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"119678","Naval Postgraduate School","2010","First major","'11'","Computer and Information Sciences and Support Services","Postbaccalaureate certificate","4","-2"
"119678","Naval Postgraduate School","2010","First major","'11'","Computer and Information Sciences and Support Services","Master's degree","84","-2"
"119678","Naval Postgraduate School","2010","First major","'11'","Computer and Information Sciences and Support Services","Doctor's degree - research/scholarship (new degree classification)","0","-2"
"119678","Naval Postgraduate School","2010","First major","'14'","Engineering","Postbaccalaureate certificate","290","-2"
"119678","Naval Postgraduate School","2010","First major","'14'","Engineering","Master's degree","338","-2"
"119678","Naval Postgraduate School","2010","First major","'14'","Engineering","Post-master's certificate","8","-2"
"119678","Naval Postgraduate School","2010","First major","'14'","Engineering","Doctor's degree - research/scholarship (new degree classification)","11","-2"
"119678","Naval Postgraduate School","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Postbaccalaureate certificate","1","-2"
"119678","Naval Postgraduate School","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Master's degree","0","-2"
"119678","Naval Postgraduate School","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Doctor's degree - research/scholarship (new degree classification)","0","-2"
"119678","Naval Postgraduate School","2010","First major","'27'","Mathematics and Statistics","Master's degree","8","-2"
"119678","Naval Postgraduate School","2010","First major","'27'","Mathematics and Statistics","Doctor's degree - research/scholarship (new degree classification)","1","-2"
"119678","Naval Postgraduate School","2010","First major","'40'","Physical Sciences","Bachelor's degree","1","-2"
"119678","Naval Postgraduate School","2010","First major","'40'","Physical Sciences","Master's degree","30","-2"
"119678","Naval Postgraduate School","2010","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","4","-2"
"120166","Northwestern Polytechnic University","2010","First major","'14'","Engineering","Bachelor's degree","12","-2"
"120166","Northwestern Polytechnic University","2010","First major","'14'","Engineering","Master's degree","274","-2"
"120166","Northwestern Polytechnic University","2010","First major","'14'","Engineering","Doctor's degree - professional practice (new degree classification)","1","-2"
"120184","Notre Dame de Namur University","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"120184","Notre Dame de Namur University","2010","First major","'14'","Engineering","Bachelor's degree","0","-2"
"120254","Occidental College","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"120254","Occidental College","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","4","-2"
"120254","Occidental College","2010","First major","'40'","Physical Sciences","Bachelor's degree","19","-2"
